"file","rms","boat_tonality","peak_freq","n_harmonic_peaks","spectral_entropy","band_energy_ratio","site","datetime_utc","datetime_chile","hour_chile","date_chile","is_night","rule_base","boat_detected"
"20251117_212000.WAV",3300.9314,2.912,109.6,3,3.196,0.01207,"Matanzas 32","2025-11-17 21:20:00","2025-11-17 18:20:00",18,"2025-11-17",FALSE,FALSE,FALSE
"20251117_212200.WAV",2682.3144,5.778,125.2,4,3.064,0.02475,"Matanzas 32","2025-11-17 21:22:00","2025-11-17 18:22:00",18,"2025-11-17",FALSE,FALSE,FALSE
"20251117_212400.WAV",2804.0737,3.063,109.6,3,3.178,0.01605,"Matanzas 32","2025-11-17 21:24:00","2025-11-17 18:24:00",18,"2025-11-17",FALSE,FALSE,FALSE
"20251117_212600.WAV",2358.2127,5.798,109.6,3,3.06,0.02825,"Matanzas 32","2025-11-17 21:26:00","2025-11-17 18:26:00",18,"2025-11-17",FALSE,FALSE,FALSE
"20251117_212800.WAV",3327.2257,6.953,109.6,3,2.964,0.01487,"Matanzas 32","2025-11-17 21:28:00","2025-11-17 18:28:00",18,"2025-11-17",FALSE,FALSE,FALSE
"20251117_213000.WAV",3105.488,5.383,109.6,3,3.052,0.0125,"Matanzas 32","2025-11-17 21:30:00","2025-11-17 18:30:00",18,"2025-11-17",FALSE,FALSE,FALSE
"20251117_213200.WAV",3984.9149,28.861,109.6,3,2.389,0.02749,"Matanzas 32","2025-11-17 21:32:00","2025-11-17 18:32:00",18,"2025-11-17",FALSE,FALSE,FALSE
"20251117_213400.WAV",3451.477,6.611,109.6,3,3.013,0.00949,"Matanzas 32","2025-11-17 21:34:00","2025-11-17 18:34:00",18,"2025-11-17",FALSE,FALSE,FALSE
"20251117_213600.WAV",3149.4409,3.994,109.6,3,3.159,0.01153,"Matanzas 32","2025-11-17 21:36:00","2025-11-17 18:36:00",18,"2025-11-17",FALSE,FALSE,FALSE
"20251117_213800.WAV",3138.0391,11.521,109.6,3,2.764,0.01681,"Matanzas 32","2025-11-17 21:38:00","2025-11-17 18:38:00",18,"2025-11-17",FALSE,FALSE,FALSE
"20251117_214000.WAV",2965.6142,7.337,109.6,3,2.998,0.03135,"Matanzas 32","2025-11-17 21:40:00","2025-11-17 18:40:00",18,"2025-11-17",FALSE,FALSE,FALSE
"20251117_214200.WAV",3739.2388,25.644,109.6,3,2.48,0.02044,"Matanzas 32","2025-11-17 21:42:00","2025-11-17 18:42:00",18,"2025-11-17",FALSE,FALSE,FALSE
"20251117_214400.WAV",2949.5852,2.568,109.6,3,3.211,0.00802,"Matanzas 32","2025-11-17 21:44:00","2025-11-17 18:44:00",18,"2025-11-17",FALSE,FALSE,FALSE
"20251117_214600.WAV",3361.8288,10.19,109.6,3,2.886,0.01411,"Matanzas 32","2025-11-17 21:46:00","2025-11-17 18:46:00",18,"2025-11-17",FALSE,FALSE,FALSE
"20251117_214800.WAV",3308.3025,24.923,109.6,3,2.485,0.02686,"Matanzas 32","2025-11-17 21:48:00","2025-11-17 18:48:00",18,"2025-11-17",FALSE,FALSE,FALSE
"20251117_215000.WAV",3021.7591,11.063,109.6,3,2.901,0.01824,"Matanzas 32","2025-11-17 21:50:00","2025-11-17 18:50:00",18,"2025-11-17",FALSE,FALSE,FALSE
"20251117_215200.WAV",3110.7762,15.482,109.6,3,2.681,0.02315,"Matanzas 32","2025-11-17 21:52:00","2025-11-17 18:52:00",18,"2025-11-17",FALSE,FALSE,FALSE
"20251117_215400.WAV",3300.611,23.12,109.6,3,2.483,0.02729,"Matanzas 32","2025-11-17 21:54:00","2025-11-17 18:54:00",18,"2025-11-17",FALSE,FALSE,FALSE
"20251117_215600.WAV",3154.1251,5.799,109.6,3,3.073,0.02024,"Matanzas 32","2025-11-17 21:56:00","2025-11-17 18:56:00",18,"2025-11-17",FALSE,FALSE,FALSE
"20251117_215800.WAV",3015.4132,10.614,109.6,3,2.782,0.01469,"Matanzas 32","2025-11-17 21:58:00","2025-11-17 18:58:00",18,"2025-11-17",FALSE,FALSE,FALSE
"20251117_220000.WAV",2820.6669,4.461,109.6,3,3.071,0.01551,"Matanzas 32","2025-11-17 22:00:00","2025-11-17 19:00:00",19,"2025-11-17",FALSE,FALSE,FALSE
"20251117_220200.WAV",3005.0204,3.015,109.6,3,3.183,0.02308,"Matanzas 32","2025-11-17 22:02:00","2025-11-17 19:02:00",19,"2025-11-17",FALSE,FALSE,FALSE
"20251117_220400.WAV",3575.2445,18.127,109.6,3,2.643,0.02134,"Matanzas 32","2025-11-17 22:04:00","2025-11-17 19:04:00",19,"2025-11-17",FALSE,FALSE,FALSE
"20251117_220600.WAV",3083.919,4.652,109.6,3,3.11,0.00922,"Matanzas 32","2025-11-17 22:06:00","2025-11-17 19:06:00",19,"2025-11-17",FALSE,FALSE,FALSE
"20251117_220800.WAV",3294.1575,13.026,125.2,3,2.713,0.02603,"Matanzas 32","2025-11-17 22:08:00","2025-11-17 19:08:00",19,"2025-11-17",FALSE,FALSE,FALSE
"20251117_221000.WAV",3347.2028,2.737,516.6,3,3.19,0.00947,"Matanzas 32","2025-11-17 22:10:00","2025-11-17 19:10:00",19,"2025-11-17",FALSE,FALSE,FALSE
"20251117_221200.WAV",3245.1615,20.085,109.6,3,2.503,0.01522,"Matanzas 32","2025-11-17 22:12:00","2025-11-17 19:12:00",19,"2025-11-17",FALSE,FALSE,FALSE
"20251117_221400.WAV",3090.3358,4.947,109.6,3,3.119,0.01119,"Matanzas 32","2025-11-17 22:14:00","2025-11-17 19:14:00",19,"2025-11-17",FALSE,FALSE,FALSE
"20251117_221600.WAV",3173.7324,6.936,109.6,3,3.008,0.01445,"Matanzas 32","2025-11-17 22:16:00","2025-11-17 19:16:00",19,"2025-11-17",FALSE,FALSE,FALSE
"20251117_221800.WAV",3263.0987,3.302,109.6,3,3.189,0.01003,"Matanzas 32","2025-11-17 22:18:00","2025-11-17 19:18:00",19,"2025-11-17",FALSE,FALSE,FALSE
"20251117_222000.WAV",2904.9303,11.924,109.6,3,2.819,0.01582,"Matanzas 32","2025-11-17 22:20:00","2025-11-17 19:20:00",19,"2025-11-17",FALSE,FALSE,FALSE
"20251117_222200.WAV",3230.6356,8.986,109.6,3,2.954,0.00972,"Matanzas 32","2025-11-17 22:22:00","2025-11-17 19:22:00",19,"2025-11-17",FALSE,FALSE,FALSE
"20251117_222400.WAV",3017.7027,4.974,109.6,3,3.101,0.01348,"Matanzas 32","2025-11-17 22:24:00","2025-11-17 19:24:00",19,"2025-11-17",FALSE,FALSE,FALSE
"20251117_222600.WAV",2996.2025,2.908,125.2,3,3.173,0.01262,"Matanzas 32","2025-11-17 22:26:00","2025-11-17 19:26:00",19,"2025-11-17",FALSE,FALSE,FALSE
"20251117_222800.WAV",3412.0496,2.371,501,3,3.219,0.01553,"Matanzas 32","2025-11-17 22:28:00","2025-11-17 19:28:00",19,"2025-11-17",FALSE,FALSE,FALSE
"20251117_223000.WAV",2875.3912,2.406,109.6,3,3.224,0.00916,"Matanzas 32","2025-11-17 22:30:00","2025-11-17 19:30:00",19,"2025-11-17",FALSE,FALSE,FALSE
"20251117_223200.WAV",3145.3351,12.828,109.6,3,2.756,0.01622,"Matanzas 32","2025-11-17 22:32:00","2025-11-17 19:32:00",19,"2025-11-17",FALSE,FALSE,FALSE
"20251117_223400.WAV",3081.6115,7.448,109.6,3,2.921,0.01231,"Matanzas 32","2025-11-17 22:34:00","2025-11-17 19:34:00",19,"2025-11-17",FALSE,FALSE,FALSE
"20251117_223600.WAV",2983.4283,10.458,109.6,3,2.888,0.02192,"Matanzas 32","2025-11-17 22:36:00","2025-11-17 19:36:00",19,"2025-11-17",FALSE,FALSE,FALSE
"20251117_223800.WAV",3183.5756,3.255,109.6,3,3.195,0.00927,"Matanzas 32","2025-11-17 22:38:00","2025-11-17 19:38:00",19,"2025-11-17",FALSE,FALSE,FALSE
"20251117_224000.WAV",2905.9323,16.708,109.6,3,2.589,0.02636,"Matanzas 32","2025-11-17 22:40:00","2025-11-17 19:40:00",19,"2025-11-17",FALSE,FALSE,FALSE
"20251117_224200.WAV",3522.9244,7.743,109.6,3,2.975,0.01011,"Matanzas 32","2025-11-17 22:42:00","2025-11-17 19:42:00",19,"2025-11-17",FALSE,FALSE,FALSE
"20251117_224400.WAV",3475.6026,15.705,109.6,3,2.718,0.03062,"Matanzas 32","2025-11-17 22:44:00","2025-11-17 19:44:00",19,"2025-11-17",FALSE,FALSE,FALSE
"20251117_224600.WAV",3223.1536,16.255,109.6,3,2.614,0.03877,"Matanzas 32","2025-11-17 22:46:00","2025-11-17 19:46:00",19,"2025-11-17",FALSE,FALSE,FALSE
"20251117_224800.WAV",3277.7859,7.471,125.2,3,2.923,0.01487,"Matanzas 32","2025-11-17 22:48:00","2025-11-17 19:48:00",19,"2025-11-17",FALSE,FALSE,FALSE
"20251117_225000.WAV",3182.0338,16.373,109.6,3,2.613,0.01915,"Matanzas 32","2025-11-17 22:50:00","2025-11-17 19:50:00",19,"2025-11-17",FALSE,FALSE,FALSE
"20251117_225200.WAV",3395.6523,19.44,109.6,3,2.573,0.02878,"Matanzas 32","2025-11-17 22:52:00","2025-11-17 19:52:00",19,"2025-11-17",FALSE,FALSE,FALSE
"20251117_225400.WAV",2905.1577,5.19,109.6,3,3.116,0.0113,"Matanzas 32","2025-11-17 22:54:00","2025-11-17 19:54:00",19,"2025-11-17",FALSE,FALSE,FALSE
"20251117_225600.WAV",3303.1282,15.171,109.6,3,2.712,0.02959,"Matanzas 32","2025-11-17 22:56:00","2025-11-17 19:56:00",19,"2025-11-17",FALSE,FALSE,FALSE
"20251117_225800.WAV",3436.4567,11.3,109.6,3,2.851,0.02098,"Matanzas 32","2025-11-17 22:58:00","2025-11-17 19:58:00",19,"2025-11-17",FALSE,FALSE,FALSE
"20251117_230000.WAV",2898.8647,2.775,109.6,3,3.213,0.0115,"Matanzas 32","2025-11-17 23:00:00","2025-11-17 20:00:00",20,"2025-11-17",FALSE,FALSE,FALSE
"20251117_230200.WAV",3268.087,5.472,109.6,3,3.068,0.01425,"Matanzas 32","2025-11-17 23:02:00","2025-11-17 20:02:00",20,"2025-11-17",FALSE,FALSE,FALSE
"20251117_230400.WAV",3053.1231,2.627,125.2,3,3.213,0.01343,"Matanzas 32","2025-11-17 23:04:00","2025-11-17 20:04:00",20,"2025-11-17",FALSE,FALSE,FALSE
"20251117_230600.WAV",3151.8277,4.075,109.6,3,3.189,0.01354,"Matanzas 32","2025-11-17 23:06:00","2025-11-17 20:06:00",20,"2025-11-17",FALSE,FALSE,FALSE
"20251117_230800.WAV",4504.4801,40.142,109.6,3,2.113,0.03071,"Matanzas 32","2025-11-17 23:08:00","2025-11-17 20:08:00",20,"2025-11-17",FALSE,FALSE,FALSE
"20251117_231000.WAV",3121.3386,10.199,109.6,3,2.874,0.01997,"Matanzas 32","2025-11-17 23:10:00","2025-11-17 20:10:00",20,"2025-11-17",FALSE,FALSE,FALSE
"20251117_231200.WAV",2874.5397,3.679,109.6,3,3.162,0.00995,"Matanzas 32","2025-11-17 23:12:00","2025-11-17 20:12:00",20,"2025-11-17",FALSE,FALSE,FALSE
"20251117_231400.WAV",2820.3519,6.248,109.6,3,3.044,0.01961,"Matanzas 32","2025-11-17 23:14:00","2025-11-17 20:14:00",20,"2025-11-17",FALSE,FALSE,FALSE
"20251117_231600.WAV",3194.786,9.498,109.6,3,2.935,0.01438,"Matanzas 32","2025-11-17 23:16:00","2025-11-17 20:16:00",20,"2025-11-17",FALSE,FALSE,FALSE
"20251117_231800.WAV",3041.966,8.809,109.6,3,2.959,0.01142,"Matanzas 32","2025-11-17 23:18:00","2025-11-17 20:18:00",20,"2025-11-17",FALSE,FALSE,FALSE
"20251117_232000.WAV",2894.7349,19.868,125.2,3,2.42,0.02546,"Matanzas 32","2025-11-17 23:20:00","2025-11-17 20:20:00",20,"2025-11-17",FALSE,FALSE,FALSE
"20251117_232200.WAV",2727.6373,17.468,109.6,3,2.647,0.02668,"Matanzas 32","2025-11-17 23:22:00","2025-11-17 20:22:00",20,"2025-11-17",FALSE,FALSE,FALSE
"20251117_232400.WAV",3066.0338,12.859,109.6,3,2.762,0.01811,"Matanzas 32","2025-11-17 23:24:00","2025-11-17 20:24:00",20,"2025-11-17",FALSE,FALSE,FALSE
"20251117_232600.WAV",3361.8747,13.854,109.6,3,2.715,0.02258,"Matanzas 32","2025-11-17 23:26:00","2025-11-17 20:26:00",20,"2025-11-17",FALSE,FALSE,FALSE
"20251117_232800.WAV",3115.7945,4.528,109.6,3,3.116,0.01184,"Matanzas 32","2025-11-17 23:28:00","2025-11-17 20:28:00",20,"2025-11-17",FALSE,FALSE,FALSE
"20251117_233000.WAV",2597.3674,7.211,125.2,3,2.948,0.02713,"Matanzas 32","2025-11-17 23:30:00","2025-11-17 20:30:00",20,"2025-11-17",FALSE,FALSE,FALSE
"20251117_233200.WAV",2647.5287,2.324,109.6,3,3.174,0.01353,"Matanzas 32","2025-11-17 23:32:00","2025-11-17 20:32:00",20,"2025-11-17",FALSE,FALSE,FALSE
"20251117_233400.WAV",3105.4718,5.166,109.6,3,3.105,0.0122,"Matanzas 32","2025-11-17 23:34:00","2025-11-17 20:34:00",20,"2025-11-17",FALSE,FALSE,FALSE
"20251117_233600.WAV",2424.6076,9.263,109.6,3,2.887,0.01839,"Matanzas 32","2025-11-17 23:36:00","2025-11-17 20:36:00",20,"2025-11-17",FALSE,FALSE,FALSE
"20251117_233800.WAV",2515.3177,6.698,109.6,3,3.04,0.01876,"Matanzas 32","2025-11-17 23:38:00","2025-11-17 20:38:00",20,"2025-11-17",FALSE,FALSE,FALSE
"20251117_234000.WAV",3212.9837,17.667,109.6,3,2.697,0.02076,"Matanzas 32","2025-11-17 23:40:00","2025-11-17 20:40:00",20,"2025-11-17",FALSE,FALSE,FALSE
"20251117_234200.WAV",2726.2508,5.718,109.6,3,3.069,0.02359,"Matanzas 32","2025-11-17 23:42:00","2025-11-17 20:42:00",20,"2025-11-17",FALSE,FALSE,FALSE
"20251117_234400.WAV",3178.9349,14.09,109.6,3,2.734,0.0185,"Matanzas 32","2025-11-17 23:44:00","2025-11-17 20:44:00",20,"2025-11-17",FALSE,FALSE,FALSE
"20251117_234600.WAV",3264.5143,7.592,109.6,3,3.031,0.00892,"Matanzas 32","2025-11-17 23:46:00","2025-11-17 20:46:00",20,"2025-11-17",FALSE,FALSE,FALSE
"20251117_234800.WAV",3225.3659,40.455,109.6,4,2.139,0.0379,"Matanzas 32","2025-11-17 23:48:00","2025-11-17 20:48:00",20,"2025-11-17",FALSE,FALSE,FALSE
"20251117_235000.WAV",3169.4229,16.387,125.2,3,2.537,0.01838,"Matanzas 32","2025-11-17 23:50:00","2025-11-17 20:50:00",20,"2025-11-17",FALSE,FALSE,FALSE
"20251117_235200.WAV",2894.5983,2.534,109.6,3,3.188,0.01822,"Matanzas 32","2025-11-17 23:52:00","2025-11-17 20:52:00",20,"2025-11-17",FALSE,FALSE,FALSE
"20251117_235400.WAV",3267.5943,6.295,109.6,3,2.989,0.01351,"Matanzas 32","2025-11-17 23:54:00","2025-11-17 20:54:00",20,"2025-11-17",FALSE,FALSE,FALSE
"20251117_235600.WAV",4000.2693,37.233,109.6,3,2.283,0.02858,"Matanzas 32","2025-11-17 23:56:00","2025-11-17 20:56:00",20,"2025-11-17",FALSE,FALSE,FALSE
"20251117_235800.WAV",3009.6576,12.662,109.6,3,2.79,0.01791,"Matanzas 32","2025-11-17 23:58:00","2025-11-17 20:58:00",20,"2025-11-17",FALSE,FALSE,FALSE
"20251118_000000.WAV",3597.9761,18.604,109.6,3,2.605,0.01481,"Matanzas 32","2025-11-18","2025-11-17 21:00:00",21,"2025-11-17",FALSE,FALSE,FALSE
"20251118_000200.WAV",3088.608,4.835,109.6,3,3.122,0.00658,"Matanzas 32","2025-11-18 00:02:00","2025-11-17 21:02:00",21,"2025-11-17",FALSE,FALSE,FALSE
"20251118_000400.WAV",3234.0526,9.271,109.6,3,2.897,0.01202,"Matanzas 32","2025-11-18 00:04:00","2025-11-17 21:04:00",21,"2025-11-17",FALSE,FALSE,FALSE
"20251118_000600.WAV",3375.5093,11.64,109.6,3,2.824,0.01502,"Matanzas 32","2025-11-18 00:06:00","2025-11-17 21:06:00",21,"2025-11-17",FALSE,FALSE,FALSE
"20251118_000800.WAV",3448.3048,10.107,109.6,3,2.851,0.0125,"Matanzas 32","2025-11-18 00:08:00","2025-11-17 21:08:00",21,"2025-11-17",FALSE,FALSE,FALSE
"20251118_001000.WAV",3754.23,7.051,109.6,3,2.992,0.00809,"Matanzas 32","2025-11-18 00:10:00","2025-11-17 21:10:00",21,"2025-11-17",FALSE,FALSE,FALSE
"20251118_001200.WAV",3516.3698,11.75,109.6,3,2.782,0.01323,"Matanzas 32","2025-11-18 00:12:00","2025-11-17 21:12:00",21,"2025-11-17",FALSE,FALSE,FALSE
"20251118_001400.WAV",3671.817,4.398,125.2,3,3.085,0.00624,"Matanzas 32","2025-11-18 00:14:00","2025-11-17 21:14:00",21,"2025-11-17",FALSE,FALSE,FALSE
"20251118_001600.WAV",2709.6511,3.609,109.6,3,3.205,0.02331,"Matanzas 32","2025-11-18 00:16:00","2025-11-17 21:16:00",21,"2025-11-17",FALSE,FALSE,FALSE
"20251118_001800.WAV",2889.0465,4.528,109.6,3,3.134,0.01082,"Matanzas 32","2025-11-18 00:18:00","2025-11-17 21:18:00",21,"2025-11-17",FALSE,FALSE,FALSE
"20251118_002000.WAV",2986.1756,5.087,109.6,3,3.123,0.01022,"Matanzas 32","2025-11-18 00:20:00","2025-11-17 21:20:00",21,"2025-11-17",FALSE,FALSE,FALSE
"20251118_002200.WAV",3595.6233,3.572,109.6,3,3.144,0.00826,"Matanzas 32","2025-11-18 00:22:00","2025-11-17 21:22:00",21,"2025-11-17",FALSE,FALSE,FALSE
"20251118_002400.WAV",3889.4163,5.914,109.6,3,3.041,0.00448,"Matanzas 32","2025-11-18 00:24:00","2025-11-17 21:24:00",21,"2025-11-17",FALSE,FALSE,FALSE
"20251118_002600.WAV",4012.6381,7.322,109.6,3,2.962,0.00671,"Matanzas 32","2025-11-18 00:26:00","2025-11-17 21:26:00",21,"2025-11-17",FALSE,FALSE,FALSE
"20251118_002800.WAV",3489.2537,16.9,109.6,4,2.585,0.00977,"Matanzas 32","2025-11-18 00:28:00","2025-11-17 21:28:00",21,"2025-11-17",FALSE,FALSE,FALSE
"20251118_003000.WAV",3542.7267,8.771,109.6,3,2.802,0.01096,"Matanzas 32","2025-11-18 00:30:00","2025-11-17 21:30:00",21,"2025-11-17",FALSE,FALSE,FALSE
"20251118_003200.WAV",3740.9872,12.827,109.6,3,2.776,0.02655,"Matanzas 32","2025-11-18 00:32:00","2025-11-17 21:32:00",21,"2025-11-17",FALSE,FALSE,FALSE
"20251118_003400.WAV",3977.4711,3.574,125.2,3,3.126,0.00395,"Matanzas 32","2025-11-18 00:34:00","2025-11-17 21:34:00",21,"2025-11-17",FALSE,FALSE,FALSE
"20251118_003600.WAV",3527.1843,2.435,109.6,3,3.227,0.00914,"Matanzas 32","2025-11-18 00:36:00","2025-11-17 21:36:00",21,"2025-11-17",FALSE,FALSE,FALSE
"20251118_003800.WAV",4224.4593,19.641,109.6,3,2.546,0.02146,"Matanzas 32","2025-11-18 00:38:00","2025-11-17 21:38:00",21,"2025-11-17",FALSE,FALSE,FALSE
"20251118_004000.WAV",3553.5953,4.998,109.6,3,3.077,0.00544,"Matanzas 32","2025-11-18 00:40:00","2025-11-17 21:40:00",21,"2025-11-17",FALSE,FALSE,FALSE
"20251118_004200.WAV",4029.3208,8.646,109.6,3,2.866,0.01179,"Matanzas 32","2025-11-18 00:42:00","2025-11-17 21:42:00",21,"2025-11-17",FALSE,FALSE,FALSE
"20251118_004400.WAV",3743.8989,11.138,109.6,3,2.831,0.00892,"Matanzas 32","2025-11-18 00:44:00","2025-11-17 21:44:00",21,"2025-11-17",FALSE,FALSE,FALSE
"20251118_004600.WAV",3311.1928,6.023,109.6,3,3.004,0.01139,"Matanzas 32","2025-11-18 00:46:00","2025-11-17 21:46:00",21,"2025-11-17",FALSE,FALSE,FALSE
"20251118_004800.WAV",3819.0455,24.237,109.6,3,2.493,0.03104,"Matanzas 32","2025-11-18 00:48:00","2025-11-17 21:48:00",21,"2025-11-17",FALSE,FALSE,FALSE
"20251118_005000.WAV",3486.6089,10.349,109.6,3,2.856,0.01081,"Matanzas 32","2025-11-18 00:50:00","2025-11-17 21:50:00",21,"2025-11-17",FALSE,FALSE,FALSE
"20251118_005200.WAV",3754.5104,3.627,125.2,3,3.1,0.01084,"Matanzas 32","2025-11-18 00:52:00","2025-11-17 21:52:00",21,"2025-11-17",FALSE,FALSE,FALSE
"20251118_005400.WAV",2927.8005,6.059,109.6,4,3.085,0.01393,"Matanzas 32","2025-11-18 00:54:00","2025-11-17 21:54:00",21,"2025-11-17",FALSE,FALSE,FALSE
"20251118_005600.WAV",3869.7852,6.693,109.6,3,3,0.00833,"Matanzas 32","2025-11-18 00:56:00","2025-11-17 21:56:00",21,"2025-11-17",FALSE,FALSE,FALSE
"20251118_005800.WAV",3355.2435,5.618,109.6,3,3.077,0.00915,"Matanzas 32","2025-11-18 00:58:00","2025-11-17 21:58:00",21,"2025-11-17",FALSE,FALSE,FALSE
"20251118_010000.WAV",3226.0888,4.68,109.6,3,3.148,0.012,"Matanzas 32","2025-11-18 01:00:00","2025-11-17 22:00:00",22,"2025-11-17",TRUE,FALSE,FALSE
"20251118_010200.WAV",3151.7182,7.995,109.6,3,2.949,0.01062,"Matanzas 32","2025-11-18 01:02:00","2025-11-17 22:02:00",22,"2025-11-17",TRUE,FALSE,FALSE
"20251118_010400.WAV",3171.2227,6.638,109.6,3,3.007,0.01168,"Matanzas 32","2025-11-18 01:04:00","2025-11-17 22:04:00",22,"2025-11-17",TRUE,FALSE,FALSE
"20251118_010600.WAV",3335.4094,10.706,109.6,3,2.856,0.01229,"Matanzas 32","2025-11-18 01:06:00","2025-11-17 22:06:00",22,"2025-11-17",TRUE,FALSE,FALSE
"20251118_010800.WAV",4213.691,30.868,109.6,3,2.367,0.04297,"Matanzas 32","2025-11-18 01:08:00","2025-11-17 22:08:00",22,"2025-11-17",TRUE,FALSE,FALSE
"20251118_011000.WAV",3684.8023,23.249,109.6,3,2.406,0.03776,"Matanzas 32","2025-11-18 01:10:00","2025-11-17 22:10:00",22,"2025-11-17",TRUE,FALSE,FALSE
"20251118_011200.WAV",3739.0851,12.308,125.2,3,2.696,0.01536,"Matanzas 32","2025-11-18 01:12:00","2025-11-17 22:12:00",22,"2025-11-17",TRUE,FALSE,FALSE
"20251118_011400.WAV",3234.0068,26.148,109.6,3,2.331,0.01881,"Matanzas 32","2025-11-18 01:14:00","2025-11-17 22:14:00",22,"2025-11-17",TRUE,FALSE,FALSE
"20251118_011600.WAV",3201.1594,8.062,109.6,3,2.95,0.00724,"Matanzas 32","2025-11-18 01:16:00","2025-11-17 22:16:00",22,"2025-11-17",TRUE,FALSE,FALSE
"20251118_011800.WAV",3249.1088,7.842,109.6,3,2.964,0.00889,"Matanzas 32","2025-11-18 01:18:00","2025-11-17 22:18:00",22,"2025-11-17",TRUE,FALSE,FALSE
"20251118_012000.WAV",3352.7137,6.965,125.2,3,2.904,0.01101,"Matanzas 32","2025-11-18 01:20:00","2025-11-17 22:20:00",22,"2025-11-17",TRUE,FALSE,FALSE
"20251118_012200.WAV",3197.2377,11.515,109.6,3,2.746,0.00949,"Matanzas 32","2025-11-18 01:22:00","2025-11-17 22:22:00",22,"2025-11-17",TRUE,FALSE,FALSE
"20251118_012400.WAV",3166.6111,9.442,109.6,3,2.87,0.00858,"Matanzas 32","2025-11-18 01:24:00","2025-11-17 22:24:00",22,"2025-11-17",TRUE,FALSE,FALSE
"20251118_012600.WAV",3413.8157,48.991,109.6,3,2.151,0.04344,"Matanzas 32","2025-11-18 01:26:00","2025-11-17 22:26:00",22,"2025-11-17",TRUE,FALSE,FALSE
"20251118_012800.WAV",3616.677,11.475,109.6,3,2.819,0.04056,"Matanzas 32","2025-11-18 01:28:00","2025-11-17 22:28:00",22,"2025-11-17",TRUE,FALSE,FALSE
"20251118_013000.WAV",3134.5322,20.656,109.6,3,2.603,0.02119,"Matanzas 32","2025-11-18 01:30:00","2025-11-17 22:30:00",22,"2025-11-17",TRUE,FALSE,FALSE
"20251118_013200.WAV",2750.9273,11.235,109.6,3,2.828,0.01912,"Matanzas 32","2025-11-18 01:32:00","2025-11-17 22:32:00",22,"2025-11-17",TRUE,FALSE,FALSE
"20251118_013400.WAV",3406.7524,22.554,109.6,3,2.432,0.01404,"Matanzas 32","2025-11-18 01:34:00","2025-11-17 22:34:00",22,"2025-11-17",TRUE,FALSE,FALSE
"20251118_013600.WAV",3508.7615,17.689,109.6,3,2.591,0.0167,"Matanzas 32","2025-11-18 01:36:00","2025-11-17 22:36:00",22,"2025-11-17",TRUE,FALSE,FALSE
"20251118_013800.WAV",2890.9811,14.889,109.6,3,2.666,0.01977,"Matanzas 32","2025-11-18 01:38:00","2025-11-17 22:38:00",22,"2025-11-17",TRUE,FALSE,FALSE
"20251118_014000.WAV",4423.2906,15.605,109.6,3,2.706,0.06006,"Matanzas 32","2025-11-18 01:40:00","2025-11-17 22:40:00",22,"2025-11-17",TRUE,FALSE,FALSE
"20251118_014200.WAV",3083.4361,7.521,109.6,3,2.971,0.00863,"Matanzas 32","2025-11-18 01:42:00","2025-11-17 22:42:00",22,"2025-11-17",TRUE,FALSE,FALSE
"20251118_014400.WAV",7787.2126,3.626,109.6,3,3.075,0.47851,"Matanzas 32","2025-11-18 01:44:00","2025-11-17 22:44:00",22,"2025-11-17",TRUE,FALSE,FALSE
"20251118_014600.WAV",3117.4482,7.961,109.6,3,2.956,0.0108,"Matanzas 32","2025-11-18 01:46:00","2025-11-17 22:46:00",22,"2025-11-17",TRUE,FALSE,FALSE
"20251118_014800.WAV",2793.3113,9.736,109.6,3,2.784,0.01348,"Matanzas 32","2025-11-18 01:48:00","2025-11-17 22:48:00",22,"2025-11-17",TRUE,FALSE,FALSE
"20251118_015000.WAV",4172.4217,14.14,109.6,3,2.75,0.02268,"Matanzas 32","2025-11-18 01:50:00","2025-11-17 22:50:00",22,"2025-11-17",TRUE,FALSE,FALSE
"20251118_015200.WAV",3360.6569,15.849,109.6,3,2.662,0.01708,"Matanzas 32","2025-11-18 01:52:00","2025-11-17 22:52:00",22,"2025-11-17",TRUE,FALSE,FALSE
"20251118_015400.WAV",3089.1216,10.274,109.6,3,2.844,0.01681,"Matanzas 32","2025-11-18 01:54:00","2025-11-17 22:54:00",22,"2025-11-17",TRUE,FALSE,FALSE
"20251118_015600.WAV",4466.5977,53.455,109.6,3,2.122,0.02374,"Matanzas 32","2025-11-18 01:56:00","2025-11-17 22:56:00",22,"2025-11-17",TRUE,FALSE,FALSE
"20251118_015800.WAV",3095.1626,11.383,109.6,3,2.835,0.01825,"Matanzas 32","2025-11-18 01:58:00","2025-11-17 22:58:00",22,"2025-11-17",TRUE,FALSE,FALSE
"20251118_020000.WAV",2865.0027,15.427,109.6,3,2.647,0.01979,"Matanzas 32","2025-11-18 02:00:00","2025-11-17 23:00:00",23,"2025-11-17",TRUE,FALSE,FALSE
"20251118_020200.WAV",3357.955,13.963,109.6,3,2.735,0.01909,"Matanzas 32","2025-11-18 02:02:00","2025-11-17 23:02:00",23,"2025-11-17",TRUE,FALSE,FALSE
"20251118_020400.WAV",3388.9608,31.819,109.6,3,2.381,0.02111,"Matanzas 32","2025-11-18 02:04:00","2025-11-17 23:04:00",23,"2025-11-17",TRUE,FALSE,FALSE
