idx,project,filename,window_start,window_end,label,logits
1046,BombRun,20260407_171600.WAV,0.0,5.0,A_Bomba1,0.533995
1047,BombRun,20260408_085045.WAV,0.0,5.0,A_Bomba1,0.6639398
1048,BombRun,20260408_055700.WAV,0.0,5.0,A_Bomba1,0.75325495
1049,BombRun,20260408_083420.WAV,0.0,5.0,A_Bomba1,0.7669572
1050,BombRun,20260407_135730.WAV,0.0,5.0,A_Bomba1,0.5908672
1051,BombRun,20260408_115330.WAV,0.0,5.0,A_Bomba1,0.5789653
1052,BombRun,20260407_142235.WAV,0.0,5.0,A_Bomba1,0.6628174
1053,BombRun,20260408_060750.WAV,0.0,5.0,A_Bomba1,0.7463312
1054,BombRun,20260407_140350.WAV,0.0,5.0,A_Bomba1,0.6195672
1055,BombRun,20260408_122205.WAV,0.0,5.0,A_Bomba1,0.8904763
1056,BombRun,20260408_085910.WAV,0.0,5.0,A_Bomba1,0.7900259
1057,BombRun,20260408_123655.WAV,0.0,5.0,A_Bomba1,0.66652185
1058,BombRun,20260407_141700.WAV,0.0,5.0,A_Bomba1,0.54350126
1059,BombRun,20260408_121730.WAV,0.0,5.0,A_Bomba1,0.5814904
1060,BombRun,20260408_061300.WAV,0.0,5.0,A_Bomba1,0.42341852
1061,BombRun,20260408_090110.WAV,0.0,5.0,A_Bomba1,0.59952384
1062,BombRun,20260408_114210.WAV,0.0,5.0,A_Bomba1,0.72476465
1063,BombRun,20260408_054620.WAV,0.0,5.0,A_Bomba1,0.56999224
1064,BombRun,20260407_172645.WAV,0.0,5.0,A_Bomba1,0.6134576
1065,BombRun,20260408_115640.WAV,0.0,5.0,A_Bomba1,0.602163
1066,BombRun,20260408_053615.WAV,0.0,5.0,A_Bomba1,0.57375056
1067,BombRun,20260408_085535.WAV,0.0,5.0,A_Bomba1,0.54062754
1068,BombRun,20260407_140620.WAV,0.0,5.0,A_Bomba1,0.6019303
1069,BombRun,20260408_124310.WAV,0.0,5.0,A_Bomba1,0.79822755
1070,BombRun,20260408_060220.WAV,0.0,5.0,A_Bomba1,0.69058317
1071,BombRun,20260408_083805.WAV,0.0,5.0,A_Bomba1,0.6372845
1072,BombRun,20260407_012600.WAV,0.0,5.0,A_Bomba1,0.38542366
1073,BombRun,20260408_120610.WAV,0.0,5.0,A_Bomba1,0.82010764
1074,BombRun,20260407_013250.WAV,0.0,5.0,A_Bomba1,0.5203719
1075,BombRun,20260408_121240.WAV,0.0,5.0,A_Bomba1,0.59277713
1076,BombRun,20260408_084830.WAV,0.0,5.0,A_Bomba1,0.51884204
1077,BombRun,20260408_090845.WAV,0.0,5.0,A_Bomba1,0.5647159
1078,BombRun,20260408_123325.WAV,0.0,5.0,A_Bomba1,0.5882096
1079,BombRun,20260408_121255.WAV,0.0,5.0,A_Bomba1,0.7861323
1080,BombRun,20260407_013245.WAV,0.0,5.0,A_Bomba1,0.43595967
1081,BombRun,20260408_123330.WAV,0.0,5.0,A_Bomba1,0.61584634
1082,BombRun,20260408_084825.WAV,0.0,5.0,A_Bomba1,0.67201835
1083,BombRun,20260408_090850.WAV,0.0,5.0,A_Bomba1,0.6815832
1084,BombRun,20260407_140635.WAV,0.0,5.0,A_Bomba1,0.55772686
1085,BombRun,20260408_083810.WAV,0.0,5.0,A_Bomba1,0.5697055
1086,BombRun,20260408_120605.WAV,0.0,5.0,A_Bomba1,0.58097917
1087,BombRun,20260407_012615.WAV,0.0,5.0,A_Bomba1,0.3281226
1088,BombRun,20260408_060235.WAV,0.0,5.0,A_Bomba1,0.6332086
1089,BombRun,20260408_124305.WAV,0.0,5.0,A_Bomba1,0.60126483
1090,BombRun,20260407_173200.WAV,0.0,5.0,A_Bomba1,0.6368746
1091,BombRun,20260408_115655.WAV,0.0,5.0,A_Bomba1,0.72903115
1092,BombRun,20260408_053600.WAV,0.0,5.0,A_Bomba1,0.56289476
1093,BombRun,20260408_085520.WAV,0.0,5.0,A_Bomba1,0.6666912
1094,BombRun,20260408_090105.WAV,0.0,5.0,A_Bomba1,0.6389196
1095,BombRun,20260408_054635.WAV,0.0,5.0,A_Bomba1,0.6547274
1096,BombRun,20260407_172650.WAV,0.0,5.0,A_Bomba1,0.60453075
1097,BombRun,20260408_114205.WAV,0.0,5.0,A_Bomba1,0.98232216
1098,BombRun,20260408_123640.WAV,0.0,5.0,A_Bomba1,0.81378764
1099,BombRun,20260407_141715.WAV,0.0,5.0,A_Bomba1,0.64234835
1100,BombRun,20260408_061315.WAV,0.0,5.0,A_Bomba1,0.58824486
1101,BombRun,20260408_121725.WAV,0.0,5.0,A_Bomba1,0.6674271
1102,BombRun,20260408_060745.WAV,0.0,5.0,A_Bomba1,0.52769893
1103,BombRun,20260407_142220.WAV,0.0,5.0,A_Bomba1,0.6228918
1104,BombRun,20260408_085905.WAV,0.0,5.0,A_Bomba1,0.63241833
1105,BombRun,20260407_140345.WAV,0.0,5.0,A_Bomba1,0.7191797
1106,BombRun,20260408_122210.WAV,0.0,5.0,A_Bomba1,0.65544194
1107,BombRun,20260408_085050.WAV,0.0,5.0,A_Bomba1,0.7655624
1108,BombRun,20260408_091025.WAV,0.0,5.0,A_Bomba1,0.75270814
1109,BombRun,20260407_171615.WAV,0.0,5.0,A_Bomba1,0.5938802
1110,BombRun,20260408_115325.WAV,0.0,5.0,A_Bomba1,0.38072428
1111,BombRun,20260408_055715.WAV,0.0,5.0,A_Bomba1,0.61799175
1112,BombRun,20260407_135725.WAV,0.0,5.0,A_Bomba1,0.40137544
1113,BombRun,20260408_083435.WAV,0.0,5.0,A_Bomba1,0.7438272
1114,BombRun,20260407_172320.WAV,0.0,5.0,A_Bomba1,0.53277785
1115,BombRun,20260408_054345.WAV,0.0,5.0,A_Bomba1,0.6780521
1116,BombRun,20260408_052720.WAV,0.0,5.0,A_Bomba1,0.655046
1117,BombRun,20260408_084400.WAV,0.0,5.0,A_Bomba1,0.6619675
1118,BombRun,20260407_013655.WAV,0.0,5.0,A_Bomba1,0.5381515
1119,BombRun,20260408_123720.WAV,0.0,5.0,A_Bomba1,0.7117658
1120,BombRun,20260407_011730.WAV,0.0,5.0,A_Bomba1,0.5308539
1121,BombRun,20260407_140225.WAV,0.0,5.0,A_Bomba1,0.5946984
1122,BombRun,20260407_012205.WAV,0.0,5.0,A_Bomba1,0.51387954
1123,BombRun,20260408_120215.WAV,0.0,5.0,A_Bomba1,0.7482649
1124,BombRun,20260408_060625.WAV,0.0,5.0,A_Bomba1,0.61121124
1125,BombRun,20260408_083555.WAV,0.0,5.0,A_Bomba1,0.48750615
1126,BombRun,20260407_135645.WAV,0.0,5.0,A_Bomba1,0.5746892
1127,BombRun,20260408_115245.WAV,0.0,5.0,A_Bomba1,0.6429338
1128,BombRun,20260408_091145.WAV,0.0,5.0,A_Bomba1,0.6210929
1129,BombRun,20260408_053210.WAV,0.0,5.0,A_Bomba1,0.46914375
1130,BombRun,20260408_085130.WAV,0.0,5.0,A_Bomba1,0.7714279
1131,BombRun,20260408_090515.WAV,0.0,5.0,A_Bomba1,0.6809015
1132,BombRun,20260408_052640.WAV,0.0,5.0,A_Bomba1,0.6454297
1133,BombRun,20260408_054225.WAV,0.0,5.0,A_Bomba1,0.58631784
1134,BombRun,20260407_172240.WAV,0.0,5.0,A_Bomba1,0.626232
1135,BombRun,20260408_084945.WAV,0.0,5.0,A_Bomba1,0.6387634
1136,BombRun,20260408_123250.WAV,0.0,5.0,A_Bomba1,0.7079298
1137,BombRun,20260407_141305.WAV,0.0,5.0,A_Bomba1,0.69525033
1138,BombRun,20260408_061705.WAV,0.0,5.0,A_Bomba1,0.67356956
1139,BombRun,20260407_013325.WAV,0.0,5.0,A_Bomba1,0.4656022
1140,BombRun,20260408_121335.WAV,0.0,5.0,A_Bomba1,0.5125152
1141,BombRun,20260408_060355.WAV,0.0,5.0,A_Bomba1,0.44698435
1142,BombRun,20260407_140755.WAV,0.0,5.0,A_Bomba1,0.62650883
1143,BombRun,20260408_122600.WAV,0.0,5.0,A_Bomba1,0.80388755
1144,BombRun,20260408_085440.WAV,0.0,5.0,A_Bomba1,0.72212064
1145,BombRun,20260408_091435.WAV,0.0,5.0,A_Bomba1,0.5994689
1146,BombRun,20260408_115735.WAV,0.0,5.0,A_Bomba1,0.43946588
1147,BombRun,20260408_055305.WAV,0.0,5.0,A_Bomba1,0.6446877
1148,BombRun,20260407_172730.WAV,0.0,5.0,A_Bomba1,0.6094159
1149,BombRun,20260408_054755.WAV,0.0,5.0,A_Bomba1,0.54247826
1150,BombRun,20260408_090715.WAV,0.0,5.0,A_Bomba1,0.63965887
1151,BombRun,20260408_054025.WAV,0.0,5.0,A_Bomba1,0.7289508
1152,BombRun,20260407_172040.WAV,0.0,5.0,A_Bomba1,0.70770836
1153,BombRun,20260409_060930.WAV,0.0,5.0,A_Bomba1,0.41882485
1154,BombRun,20260408_061920.WAV,0.0,5.0,A_Bomba1,0.73873496
1155,BombRun,20260408_114415.WAV,0.0,5.0,A_Bomba1,0.67821175
1156,BombRun,20260408_083755.WAV,0.0,5.0,A_Bomba1,0.57303166
1157,BombRun,20260408_120940.WAV,0.0,5.0,A_Bomba1,0.5953063
1158,BombRun,20260407_012950.WAV,0.0,5.0,A_Bomba1,0.41426092
1159,BombRun,20260408_115045.WAV,0.0,5.0,A_Bomba1,0.8115806
1160,BombRun,20260408_122825.WAV,0.0,5.0,A_Bomba1,0.6104771
1161,BombRun,20260408_091345.WAV,0.0,5.0,A_Bomba1,0.40781498
1162,BombRun,20260408_053010.WAV,0.0,5.0,A_Bomba1,0.7248009
1163,BombRun,20260408_085330.WAV,0.0,5.0,A_Bomba1,0.6726733
1164,BombRun,20260407_140025.WAV,0.0,5.0,A_Bomba1,0.58115405
1165,BombRun,20260408_053945.WAV,0.0,5.0,A_Bomba1,0.80169463
1166,BombRun,20260407_142140.WAV,0.0,5.0,A_Bomba1,0.70303524
1167,BombRun,20260407_012005.WAV,0.0,5.0,A_Bomba1,0.35039383
1168,BombRun,20260408_120015.WAV,0.0,5.0,A_Bomba1,0.60899115
1169,BombRun,20260408_115910.WAV,0.0,5.0,A_Bomba1,0.65785295
1170,BombRun,20260408_124515.WAV,0.0,5.0,A_Bomba1,0.7151014
1171,BombRun,20260408_060425.WAV,0.0,5.0,A_Bomba1,0.8195723
1172,BombRun,20260407_013455.WAV,0.0,5.0,A_Bomba1,0.39733553
1173,BombRun,20260408_121445.WAV,0.0,5.0,A_Bomba1,0.7158708
1174,BombRun,20260407_172915.WAV,0.0,5.0,A_Bomba1,0.61050624
1175,BombRun,20260408_123520.WAV,0.0,5.0,A_Bomba1,0.60229677
1176,BombRun,20260407_011530.WAV,0.0,5.0,A_Bomba1,0.36852127
1177,BombRun,20260407_172530.WAV,0.0,5.0,A_Bomba1,0.58304274
1178,BombRun,20260408_054555.WAV,0.0,5.0,A_Bomba1,0.5178404
1179,BombRun,20260408_084210.WAV,0.0,5.0,A_Bomba1,0.6848288
1180,BombRun,20260407_011915.WAV,0.0,5.0,A_Bomba1,0.3698131
1181,BombRun,20260408_123905.WAV,0.0,5.0,A_Bomba1,0.77614176
1182,BombRun,20260407_141850.WAV,0.0,5.0,A_Bomba1,0.49735618
1183,BombRun,20260408_085640.WAV,0.0,5.0,A_Bomba1,0.8113312
1184,BombRun,20260408_060800.WAV,0.0,5.0,A_Bomba1,0.6154569
1185,BombRun,20260408_115535.WAV,0.0,5.0,A_Bomba1,0.66092384
1186,BombRun,20260408_055105.WAV,0.0,5.0,A_Bomba1,0.73741037
1187,BombRun,20260408_060155.WAV,0.0,5.0,A_Bomba1,0.49143893
1188,BombRun,20260408_055850.WAV,0.0,5.0,A_Bomba1,0.7683334
1189,BombRun,20260408_062030.WAV,0.0,5.0,A_Bomba1,0.69631773
1190,BombRun,20260407_171950.WAV,0.0,5.0,A_Bomba1,0.5779226
1191,BombRun,20260407_140555.WAV,0.0,5.0,A_Bomba1,0.53256273
1192,BombRun,20260408_122400.WAV,0.0,5.0,A_Bomba1,0.6504591
1193,BombRun,20260408_123050.WAV,0.0,5.0,A_Bomba1,0.765778
1194,BombRun,20260407_141105.WAV,0.0,5.0,A_Bomba1,0.47784418
1195,BombRun,20260408_114830.WAV,0.0,5.0,A_Bomba1,0.6508531
1196,BombRun,20260408_061505.WAV,0.0,5.0,A_Bomba1,0.4837531
1197,BombRun,20260407_013125.WAV,0.0,5.0,A_Bomba1,0.33246934
1198,BombRun,20260408_121135.WAV,0.0,5.0,A_Bomba1,0.5360309
1199,BombRun,20260407_141930.WAV,0.0,5.0,A_Bomba1,0.5564056
1200,BombRun,20260407_013910.WAV,0.0,5.0,A_Bomba1,0.43719167
1201,BombRun,20260408_121900.WAV,0.0,5.0,A_Bomba1,0.77184135
1202,BombRun,20260408_054435.WAV,0.0,5.0,A_Bomba1,0.7511346
1203,BombRun,20260407_172450.WAV,0.0,5.0,A_Bomba1,0.5822279
1204,BombRun,20260408_114005.WAV,0.0,5.0,A_Bomba1,0.68854624
1205,BombRun,20260407_173000.WAV,0.0,5.0,A_Bomba1,0.6288869
1206,BombRun,20260408_115455.WAV,0.0,5.0,A_Bomba1,0.5534584
1207,BombRun,20260408_053400.WAV,0.0,5.0,A_Bomba1,0.7044437
1208,BombRun,20260408_085720.WAV,0.0,5.0,A_Bomba1,0.50754976
1209,BombRun,20260407_171830.WAV,0.0,5.0,A_Bomba1,0.67801696
1210,BombRun,20260407_140435.WAV,0.0,5.0,A_Bomba1,0.730805
1211,BombRun,20260407_000005.WAV,0.0,5.0,A_Bomba1,0.35145038
1212,BombRun,20260407_135900.WAV,0.0,5.0,A_Bomba1,0.65915775
1213,BombRun,20260408_055930.WAV,0.0,5.0,A_Bomba1,0.68561
1214,BombRun,20260408_120405.WAV,0.0,5.0,A_Bomba1,0.6725849
1215,BombRun,20260407_012415.WAV,0.0,5.0,A_Bomba1,0.45946765
1216,BombRun,20260408_060035.WAV,0.0,5.0,A_Bomba1,0.6534615
1217,BombRun,20260408_124105.WAV,0.0,5.0,A_Bomba1,0.6776067
1218,BombRun,20260408_121055.WAV,0.0,5.0,A_Bomba1,0.5780963
1219,BombRun,20260407_013045.WAV,0.0,5.0,A_Bomba1,0.45076114
1220,BombRun,20260408_114950.WAV,0.0,5.0,A_Bomba1,0.70767564
1221,BombRun,20260408_123130.WAV,0.0,5.0,A_Bomba1,0.71196973
1222,BombRun,20260408_052905.WAV,0.0,5.0,A_Bomba1,0.45827064
1223,BombRun,20260408_061840.WAV,0.0,5.0,A_Bomba1,0.6087051
1224,BombRun,20260407_172120.WAV,0.0,5.0,A_Bomba1,0.58324105
1225,BombRun,20260408_054145.WAV,0.0,5.0,A_Bomba1,0.63402945
1226,BombRun,20260408_084600.WAV,0.0,5.0,A_Bomba1,0.7502463
1227,BombRun,20260408_085250.WAV,0.0,5.0,A_Bomba1,0.5948918
1228,BombRun,20260408_091225.WAV,0.0,5.0,A_Bomba1,0.6687534
1229,BombRun,20260407_171415.WAV,0.0,5.0,A_Bomba1,0.44136834
1230,BombRun,20260407_140810.WAV,0.0,5.0,A_Bomba1,0.69292074
1231,BombRun,20260408_122945.WAV,0.0,5.0,A_Bomba1,0.7032161
1232,BombRun,20260408_115125.WAV,0.0,5.0,A_Bomba1,0.7567216
1233,BombRun,20260407_012830.WAV,0.0,5.0,A_Bomba1,0.51393867
1234,BombRun,20260408_120820.WAV,0.0,5.0,A_Bomba1,0.6705442
1235,BombRun,20260408_055515.WAV,0.0,5.0,A_Bomba1,0.5748934
1236,BombRun,20260408_083635.WAV,0.0,5.0,A_Bomba1,0.72450215
1237,BombRun,20260407_142020.WAV,0.0,5.0,A_Bomba1,0.72968
1238,BombRun,20260408_053825.WAV,0.0,5.0,A_Bomba1,0.5254673
1239,BombRun,20260407_140145.WAV,0.0,5.0,A_Bomba1,0.6427507
1240,BombRun,20260408_122010.WAV,0.0,5.0,A_Bomba1,0.7007753
1241,BombRun,20260407_011450.WAV,0.0,5.0,A_Bomba1,0.39622235
1242,BombRun,20260408_123440.WAV,0.0,5.0,A_Bomba1,0.75152737
1243,BombRun,20260407_141515.WAV,0.0,5.0,A_Bomba1,0.5503684
1244,BombRun,20260408_061115.WAV,0.0,5.0,A_Bomba1,0.48792288
1245,BombRun,20260408_054810.WAV,0.0,5.0,A_Bomba1,0.5886212
1246,BombRun,20260408_121525.WAV,0.0,5.0,A_Bomba1,0.6486917
1247,BombRun,20260407_013535.WAV,0.0,5.0,A_Bomba1,0.35395253
1248,BombRun,20260408_123455.WAV,0.0,5.0,A_Bomba1,0.70120984
1249,BombRun,20260407_011445.WAV,0.0,5.0,A_Bomba1,0.3125881
1250,BombRun,20260407_141500.WAV,0.0,5.0,A_Bomba1,0.46423054
1251,BombRun,20260407_013520.WAV,0.0,5.0,A_Bomba1,0.44817054
1252,BombRun,20260408_121530.WAV,0.0,5.0,A_Bomba1,0.7833075
1253,BombRun,20260408_054805.WAV,0.0,5.0,A_Bomba1,0.51818925
1254,BombRun,20260408_061100.WAV,0.0,5.0,A_Bomba1,0.60833365
1255,BombRun,20260407_142035.WAV,0.0,5.0,A_Bomba1,0.5419142
1256,BombRun,20260407_140150.WAV,0.0,5.0,A_Bomba1,0.5928613
1257,BombRun,20260408_122005.WAV,0.0,5.0,A_Bomba1,0.72645766
1258,BombRun,20260408_053830.WAV,0.0,5.0,A_Bomba1,0.5529092
1259,BombRun,20260407_140805.WAV,0.0,5.0,A_Bomba1,0.6239175
1260,BombRun,20260407_171400.WAV,0.0,5.0,A_Bomba1,0.34386963
1261,BombRun,20260408_122950.WAV,0.0,5.0,A_Bomba1,0.7810955
1262,BombRun,20260408_085245.WAV,0.0,5.0,A_Bomba1,0.6504969
1263,BombRun,20260408_091230.WAV,0.0,5.0,A_Bomba1,0.5685938
1264,BombRun,20260408_055500.WAV,0.0,5.0,A_Bomba1,0.60644656
1265,BombRun,20260408_120835.WAV,0.0,5.0,A_Bomba1,0.8828079
1266,BombRun,20260407_012825.WAV,0.0,5.0,A_Bomba1,0.52957684
1267,BombRun,20260408_083620.WAV,0.0,5.0,A_Bomba1,0.6164165
1268,BombRun,20260408_115130.WAV,0.0,5.0,A_Bomba1,0.64408654
1269,BombRun,20260407_172135.WAV,0.0,5.0,A_Bomba1,0.60591525
1270,BombRun,20260408_054150.WAV,0.0,5.0,A_Bomba1,0.63488126
1271,BombRun,20260408_061855.WAV,0.0,5.0,A_Bomba1,0.79299015
1272,BombRun,20260408_052535.WAV,0.0,5.0,A_Bomba1,0.5777396
1273,BombRun,20260408_084615.WAV,0.0,5.0,A_Bomba1,0.6264041
1274,BombRun,20260408_114945.WAV,0.0,5.0,A_Bomba1,0.68012697
1275,BombRun,20260407_013050.WAV,0.0,5.0,A_Bomba1,0.48238415
1276,BombRun,20260408_121040.WAV,0.0,5.0,A_Bomba1,0.72166806
1277,BombRun,20260408_052910.WAV,0.0,5.0,A_Bomba1,0.5029748
1278,BombRun,20260408_123125.WAV,0.0,5.0,A_Bomba1,0.7203756
1279,BombRun,20260407_000010.WAV,0.0,5.0,A_Bomba1,0.40130645
1280,BombRun,20260407_140420.WAV,0.0,5.0,A_Bomba1,0.61345685
1281,BombRun,20260407_171825.WAV,0.0,5.0,A_Bomba1,0.6867988
1282,BombRun,20260408_124110.WAV,0.0,5.0,A_Bomba1,0.6080232
1283,BombRun,20260408_060020.WAV,0.0,5.0,A_Bomba1,0.58429766
1284,BombRun,20260407_135915.WAV,0.0,5.0,A_Bomba1,0.600939
1285,BombRun,20260407_012400.WAV,0.0,5.0,A_Bomba1,0.4209118
1286,BombRun,20260408_120410.WAV,0.0,5.0,A_Bomba1,0.6894801
1287,BombRun,20260408_055925.WAV,0.0,5.0,A_Bomba1,0.57192457
1288,BombRun,20260408_115440.WAV,0.0,5.0,A_Bomba1,0.6571615
1289,BombRun,20260407_173015.WAV,0.0,5.0,A_Bomba1,0.52473605
1290,BombRun,20260408_053415.WAV,0.0,5.0,A_Bomba1,0.5724587
1291,BombRun,20260408_085735.WAV,0.0,5.0,A_Bomba1,0.64787906
1292,BombRun,20260407_141925.WAV,0.0,5.0,A_Bomba1,0.5580557
1293,BombRun,20260408_114010.WAV,0.0,5.0,A_Bomba1,0.6215886
1294,BombRun,20260408_054420.WAV,0.0,5.0,A_Bomba1,0.46036804
1295,BombRun,20260408_121915.WAV,0.0,5.0,A_Bomba1,0.6938689
1296,BombRun,20260407_013905.WAV,0.0,5.0,A_Bomba1,0.3885004
1297,BombRun,20260407_172445.WAV,0.0,5.0,A_Bomba1,0.583065
1298,BombRun,20260408_123045.WAV,0.0,5.0,A_Bomba1,0.52913666
1299,BombRun,20260407_141110.WAV,0.0,5.0,A_Bomba1,0.5455408
1300,BombRun,20260408_121120.WAV,0.0,5.0,A_Bomba1,0.81858116
1301,BombRun,20260407_013130.WAV,0.0,5.0,A_Bomba1,0.43361652
1302,BombRun,20260408_061510.WAV,0.0,5.0,A_Bomba1,0.68952173
1303,BombRun,20260408_114825.WAV,0.0,5.0,A_Bomba1,0.7343747
1304,BombRun,20260408_055845.WAV,0.0,5.0,A_Bomba1,0.5833422
1305,BombRun,20260408_060140.WAV,0.0,5.0,A_Bomba1,0.3415745
1306,BombRun,20260407_140540.WAV,0.0,5.0,A_Bomba1,0.7109094
1307,BombRun,20260407_171945.WAV,0.0,5.0,A_Bomba1,0.588016
1308,BombRun,20260408_122415.WAV,0.0,5.0,A_Bomba1,0.7170023
1309,BombRun,20260408_062025.WAV,0.0,5.0,A_Bomba1,0.5014706
1310,BombRun,20260408_085655.WAV,0.0,5.0,A_Bomba1,0.44015902
1311,BombRun,20260408_055110.WAV,0.0,5.0,A_Bomba1,0.5380984
1312,BombRun,20260408_115520.WAV,0.0,5.0,A_Bomba1,0.6511481
1313,BombRun,20260408_060815.WAV,0.0,5.0,A_Bomba1,0.5289514
1314,BombRun,20260407_172525.WAV,0.0,5.0,A_Bomba1,0.4633142
1315,BombRun,20260408_054540.WAV,0.0,5.0,A_Bomba1,0.46931207
1316,BombRun,20260408_123910.WAV,0.0,5.0,A_Bomba1,0.7573989
1317,BombRun,20260407_011900.WAV,0.0,5.0,A_Bomba1,0.31335995
1318,BombRun,20260407_141845.WAV,0.0,5.0,A_Bomba1,0.4954251
1319,BombRun,20260408_084205.WAV,0.0,5.0,A_Bomba1,0.7707172
1320,BombRun,20260408_121450.WAV,0.0,5.0,A_Bomba1,0.77522177
1321,BombRun,20260407_013440.WAV,0.0,5.0,A_Bomba1,0.49667943
1322,BombRun,20260407_172900.WAV,0.0,5.0,A_Bomba1,0.5141215
1323,BombRun,20260407_011525.WAV,0.0,5.0,A_Bomba1,0.3543783
1324,BombRun,20260408_123535.WAV,0.0,5.0,A_Bomba1,0.6481333
1325,BombRun,20260408_053950.WAV,0.0,5.0,A_Bomba1,0.5460531
1326,BombRun,20260407_140030.WAV,0.0,5.0,A_Bomba1,0.6378955
1327,BombRun,20260408_060430.WAV,0.0,5.0,A_Bomba1,0.65160197
1328,BombRun,20260408_124500.WAV,0.0,5.0,A_Bomba1,0.8405852
1329,BombRun,20260408_115905.WAV,0.0,5.0,A_Bomba1,0.67178994
1330,BombRun,20260407_142155.WAV,0.0,5.0,A_Bomba1,0.6633981
1331,BombRun,20260408_120000.WAV,0.0,5.0,A_Bomba1,0.6654456
1332,BombRun,20260407_012010.WAV,0.0,5.0,A_Bomba1,0.24594653
1333,BombRun,20260408_115050.WAV,0.0,5.0,A_Bomba1,0.74131465
1334,BombRun,20260408_083740.WAV,0.0,5.0,A_Bomba1,0.6677523
1335,BombRun,20260407_012945.WAV,0.0,5.0,A_Bomba1,0.4435545
1336,BombRun,20260408_120955.WAV,0.0,5.0,A_Bomba1,0.6374882
1337,BombRun,20260408_053005.WAV,0.0,5.0,A_Bomba1,0.6201754
1338,BombRun,20260408_091350.WAV,0.0,5.0,A_Bomba1,0.6572445
1339,BombRun,20260408_085325.WAV,0.0,5.0,A_Bomba1,0.6846346
1340,BombRun,20260408_122830.WAV,0.0,5.0,A_Bomba1,0.749558
1341,BombRun,20260408_090700.WAV,0.0,5.0,A_Bomba1,0.53321165
1342,BombRun,20260408_114400.WAV,0.0,5.0,A_Bomba1,0.6349213
1343,BombRun,20260408_061935.WAV,0.0,5.0,A_Bomba1,0.6634607
1344,BombRun,20260408_054030.WAV,0.0,5.0,A_Bomba1,0.59862787
1345,BombRun,20260407_172055.WAV,0.0,5.0,A_Bomba1,0.35344866
1346,BombRun,20260409_060925.WAV,0.0,5.0,A_Bomba1,0.41526738
1347,BombRun,20260408_122815.WAV,0.0,5.0,A_Bomba1,0.773862
1348,BombRun,20260407_171545.WAV,0.0,5.0,A_Bomba1,0.5154492
1349,BombRun,20260408_053020.WAV,0.0,5.0,A_Bomba1,0.5627241
1350,BombRun,20260408_085300.WAV,0.0,5.0,A_Bomba1,0.7943869
1351,BombRun,20260408_055445.WAV,0.0,5.0,A_Bomba1,0.48934764
1352,BombRun,20260408_054015.WAV,0.0,5.0,A_Bomba1,0.67169124
1353,BombRun,20260409_060900.WAV,0.0,5.0,A_Bomba1,0.45800006
1354,BombRun,20260408_061910.WAV,0.0,5.0,A_Bomba1,0.73008347
1355,BombRun,20260408_114425.WAV,0.0,5.0,A_Bomba1,0.6745974
1356,BombRun,20260408_084750.WAV,0.0,5.0,A_Bomba1,0.74773055
1357,BombRun,20260408_090725.WAV,0.0,5.0,A_Bomba1,0.5555205
1358,BombRun,20260407_141445.WAV,0.0,5.0,A_Bomba1,0.52961373
1359,BombRun,20260407_011500.WAV,0.0,5.0,A_Bomba1,0.42245722
1360,BombRun,20260408_123510.WAV,0.0,5.0,A_Bomba1,0.7609919
1361,BombRun,20260408_054940.WAV,0.0,5.0,A_Bomba1,0.64017576
1362,BombRun,20260407_172925.WAV,0.0,5.0,A_Bomba1,0.5756489
1363,BombRun,20260408_061045.WAV,0.0,5.0,A_Bomba1,0.5114797
1364,BombRun,20260408_120025.WAV,0.0,5.0,A_Bomba1,0.83323866
1365,BombRun,20260407_012035.WAV,0.0,5.0,A_Bomba1,0.49190888
1366,BombRun,20260408_115920.WAV,0.0,5.0,A_Bomba1,0.6770956
1367,BombRun,20260408_124525.WAV,0.0,5.0,A_Bomba1,0.82477534
1368,BombRun,20260408_060415.WAV,0.0,5.0,A_Bomba1,0.5130258
1369,BombRun,20260408_122140.WAV,0.0,5.0,A_Bomba1,0.82583505
1370,BombRun,20260407_140015.WAV,0.0,5.0,A_Bomba1,0.57751316
1371,BombRun,20260408_060830.WAV,0.0,5.0,A_Bomba1,0.6180188
1372,BombRun,20260408_115505.WAV,0.0,5.0,A_Bomba1,0.703827
1373,BombRun,20260408_055135.WAV,0.0,5.0,A_Bomba1,0.58424485
1374,BombRun,20260407_173150.WAV,0.0,5.0,A_Bomba1,0.74203056
1375,BombRun,20260408_053550.WAV,0.0,5.0,A_Bomba1,0.57265854
1376,BombRun,20260408_084220.WAV,0.0,5.0,A_Bomba1,0.7209168
1377,BombRun,20260408_123935.WAV,0.0,5.0,A_Bomba1,0.73176944
1378,BombRun,20260407_011925.WAV,0.0,5.0,A_Bomba1,0.3678124
1379,BombRun,20260408_114155.WAV,0.0,5.0,A_Bomba1,0.78024024
1380,BombRun,20260407_172500.WAV,0.0,5.0,A_Bomba1,0.6491772
1381,BombRun,20260407_013840.WAV,0.0,5.0,A_Bomba1,0.53049034
1382,BombRun,20260408_121850.WAV,0.0,5.0,A_Bomba1,0.80551744
1383,BombRun,20260408_114800.WAV,0.0,5.0,A_Bomba1,0.66512406
1384,BombRun,20260408_061535.WAV,0.0,5.0,A_Bomba1,0.5582493
1385,BombRun,20260408_121105.WAV,0.0,5.0,A_Bomba1,0.84475535
1386,BombRun,20260407_013115.WAV,0.0,5.0,A_Bomba1,0.5202824
